Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
0031b9085b219a8b45bf9f7245e3baf5,Anderson,South Carolina,No,296
0031ba288a1b3a296967f5c2bed027c1,,California,No,
0031d68ebe4b07cfbf322805084aba12,Brooklyn,New York,No,112
0031db952baddfd8bf5ee539cdd400f5,Corona,California,No,928
0031e05019ea618d66ac20efa7302206,New York,New York,No,100
0031e186b3caae62045d94e5682e6a51,Friendswood,Texas,No,775
0031e3fd4a1c4f41dc93a6d4270e4d98,Waterbury,Connecticut,No,067
0031e634f79da0e6b01239a8017f5928,Crum Lynne,Pennsylvania,No,190
0031f99be97ea73e268a35469b490f08,West Jordan,Utah,No,840
00320248a178df08945e7734c37cd58f,West Bloomfield,Michigan,No,483
003202de16330eed55e5718731568862,Seattle,Washington,No,981
00320680ef2d931b7e36c491f415b9e5,,other,No,
00320bf07d09569de28da0b3968eadc0,Williamstown,New Jersey,No,080
003210f8dfdf733dbd6a995e4acd37bf,Wenatchee,Washington,No,988
00321a264a62649f0ff9e4636ff3ca71,Saint Louis,Missouri,No,631
00322aed2b4587fad10651cfbb4d0710,,California,No,
00322f3368ed49542716682a9da7e0f7,Charleston,West Virginia,No,253
003234b4c40a0fbfe7c8b2db85ca8727,Boston,Massachusetts,Yes,021
003235a32096a9d97a0899e5dac681b1,Belle,West Virginia,No,250
00323cd5e25fa74aa3b85cb54a2a3b11,,Washington,No,
003263b1e10c760245c72018074e965a,Fredericksburg,Virginia,No,224
0032705c38e74ad256a4cb36a758feba,South Bend,Indiana,No,466
00327825419d76fdd4a4834d29366e3e,Winston Salem,North Carolina,No,271
00328a9732034aef0efa4e08be03b038,Summerville,South Carolina,No,294
00328f23df465da421632d7bd2d4f3bc,San Francisco,California,No,941
0032979480c574f4e54738bfd8a92244,Waukesha,Wisconsin,Yes,531
0032a030ad856cd1f036fd2aace825ad,Eagle,Wisconsin,No,531
0032a60a176f4fe5b2d53a0425f15ec0,Port Orange,Florida,No,321
0032a82953b0adac62a281a47aa449ce,,New York,No,
0032b46bb289620ceb4045cf7c08065c,San Diego,California,No,921
0032b9325f36da790d555238cb7b3087,Cleveland,Ohio,No,441
0032bacd5ebfc8e6f39222c41d0d8320,Christiansted,other,No,008
0032c26cdff589ef7870d2cf05c6fd23,McCool,Mississippi,No,391
0032c2bd552b04163ea857024bc7819f,,California,No,
0032c5ab02d99db751a5b652120db790,Attica,New York,No,140
0032ccff860f9f9d75b1d4e3186d7c73,Manchester,Tennessee,No,373
0032d937286070ce0f5af4963e1d369f,Norfolk,Massachusetts,No,020
0032e13559fb03bed7ca21bfd94661d8,Providence,Rhode Island,No,029
0032e41f31411f602fd040631c4d96a8,Henderson,Nevada,No,890
0032f2f826306e461183eac322fc799a,Appleton,Wisconsin,No,549
0032f9aa31ae8438ef5ba251a14e0076,New Smyrna Beach,Florida,No,321
003304c98c51a2cb9e17eda47e477cd9,Giddings,Texas,No,789
003309eec4b350f20528d0cf142280cb,Durham,North Carolina,No,277
0033145816f6cd31618ea0e32d2ece3b,Southern Pines,North Carolina,No,283
003321bd7a885001a23471de324479d1,,other,Yes,
00332491c9662b6327ae47d35a36be49,Corbin,Kentucky,No,407
00332b1ba89be70ccf570f40591908f8,South San Francisco,California,No,940
00332cec849db12789993c219d5030f3,Longview,Washington,No,986
003332c4184f4c933465fe227bb5a7fd,Hinesburg,Vermont,No,054
003344ee02ab9a2ebe95c7f1e6cffafc,Ringgold,Georgia,No,307
0033452e3b84ec5cfa471f88598d12c5,Roanoke,Virginia,No,240
00334c4eaa5bb3a333fa87bc6283afd3,,other,No,
00335bd1bee02507e586f86b9d26b31f,,Arizona,No,
00336456b39b0989a5c6f81904b06385,,other,No,
00336ca4f5f69c6163bdbd81afc2afcd,Warwick,Rhode Island,No,028
00337d22bad9e6c55e4442ac6b299583,Claymont,Delaware,No,197
00338491afb8901ec167a56d2f2d66ac,Baton Rouge,Louisiana,No,708
00339fd30160f3306986227747fef491,Kannapolis,North Carolina,No,280
0033a85a97f539099836da2623ad55fa,,Wisconsin,No,
0033b02f589c5fb4ff454d8da6c6cf8f,Plainfield,Indiana,Yes,461
0033b57f3c7ad0c2f865fe2dc3f5136f,Chino Hills,California,No,917
0033b6a8fb9640a801121a6b7b69b318,Watertown,Massachusetts,No,024
0033b7cc522309f69aaf67ffdf499494,Gilroy,California,No,950
0033b885c13b8efec286466c6f07859c,,South Carolina,No,
0033d2cd1298d4a22c99d6ac2cace11b,Marblehead,Massachusetts,No,019
0033d3278ecc4c04e22623c6d1da3958,Bronx,New York,No,104
0033d3e34f8e6d753f897dc9e2e623a4,Ladson,South Carolina,No,294
0033d488c0c73cb2a3f76222a52352c4,Warsaw,Missouri,No,653
0033d5b593c1a6502dffbbdbe3221dab,Broomall,Pennsylvania,No,190
0033ddb7469cfed468eb12bf0f559f43,Columbus,Ohio,No,432
0033e6dc987175b97fa94c5137b5b75e,Helena,Arkansas,Yes,723
0033ead4d68121447b793b6c1459f5a2,Safety Harbor,Florida,No,346
0033f30502e7b182d63daa169495c798,Dickinson,Texas,No,775
0033f809f8d44455633c177dd2709501,East Brunswick,New Jersey,No,088
0033f92ba2c2f204065814ec1b9dc6dc,New Bern,North Carolina,Yes,285
003412e674289717d12db30c7c5136b1,Beaverton,Oregon,No,970
003416e6fb7c4de23a43ac73ef8faed0,Landing,South Carolina,No,078
00341cf7531feb899924ec8908d06f79,Saint Paul,Minnesota,No,551
003425a6a801eec3e9f721b6dd297c3b,Enid,Oklahoma,Yes,737
003427e37928cd52fc27166b703e4312,Emporia,Kansas,No,668
00343644ad880910a002c274ae144127,Brooklyn,New York,No,112
003456f11f5f4734b81e80846d3dc077,Whitehouse Station,New Jersey,No,088
00345e09133c571e0a3ab20fb4146b20,Key Largo,Florida,No,330
00347bb39e72a1ba1908bcc815f3d028,Orleans,Indiana,No,474
0034868eb0a2729f1261c96671e9dbc0,,other,No,
003488a92c059a6fa9081f5c679b6058,Farmington,Michigan,No,483
003493db5e6e2e88d378eeae5e78be5a,Denver,Colorado,No,802
00349b4536c5db892a762a35fb2b15d5,San Francisco,California,No,941
0034a60f1d72d557a5c4fdeefa09a787,Tampa,Florida,No,336
0034b061a8f7b6511149df20a5c2bcce,Portland,Oregon,Yes,972
0034b7f78c6f128ec110729ec82c47f4,Jacksonville,Florida,No,322
0034c16dea35a482f3fdf9382f74f5ab,San Diego,California,No,921
0034c6a19e88ffb0ed42cf13f394e47f,Houston,Texas,No,770
0034d0ddc0192d6498dc964425eb93ef,Trenton,Michigan,No,481
0034d8a1a549ff81896b00ce040c7867,Portland,Oregon,No,972
0034de41379bb06c6f3ef5d08e380d89,Prince Frederick,Maryland,No,206
0034e0c0969e7373a17f307f365e3a5e,Waukesha,Wisconsin,No,531
0034f3f70e960909e51126c9739c2de0,Zephyrhills,Florida,No,335
0034fdff7d6f1fd118e6a20cde0a3afd,Frankfort,Kentucky,No,406
003501159b81e2f4a6c3a1b926b8736b,Saint Louis,Missouri,No,631
00350320eaf38b54919586dd85503442,Charlotte,North Carolina,No,282
0035054549621e6a360a88b2c0b38af6,Albion,Indiana,No,467
0035099e1ca295b12c173e1c131d5116,Auburn,Washington,No,980
00350d09c04eedb8d2734bf55085fd89,Avon,Indiana,No,461
00350d96709beb328d85016b929a53bc,Stamford,Connecticut,No,069
00350f3caf564cee086761fde59c227a,Indianapolis,other,No,462
00351012b00a55504738722e242701c4,Boulder Creek,California,No,950
0035156ff6fbe9e6e2e3ae09b409a41a,Willow Grove,Pennsylvania,No,190
00351740ec4923cbbf16fabed68598dd,Zionsville,Indiana,No,460
00351cbdd7113e513bd1f0002ba43050,Arlington,Virginia,No,222
003532fd0c077575883368579808b04d,Houston,Texas,No,770
003534330ea675723b4d8ced1d340b79,Saratoga Springs,New York,No,128
00353ab1246ad4cfeca4ba8a729ef766,Footville,Wisconsin,No,535
0035479d486ee894b776f6def8ceb56a,,Nevada,No,890
003547bf07e146f5f75b100f0870ba5c,Macon,Georgia,No,312
003552c917d9f9c104d2a88197b37af1,Kittery,Maine,No,039
003560866153d67b8936eacaf1bcc9be,Rock Springs,Wyoming,No,829
003561fd8dcc336aec2ea0d4cb0d641a,Denver,Colorado,No,802
00356248f1ebedcb9b448335ab463279,Jenkintown,Pennsylvania,No,190
00356a042c053d1e9753f691e7713685,Boston,Massachusetts,No,021
00358dc3008869e4ac9c5016fc43dcf9,Huntersville,North Carolina,No,280
003596086050cbac0c92af83fbdb983f,Elkton,Maryland,No,219
00359af0510a1302edbe3fc40f2d7e25,Tulsa,Oklahoma,No,741
00359db488c4f7c040050488cb132e29,Wheeling,West Virginia,No,260
0035a53cf9723dac4e24cce09c2cc1b9,New York,New York,No,100
0035aa751ddcfca53b33a49e890b8f5d,Raleigh,North Carolina,No,276
0035b2817524b2a8b17ab9fe9aa291c2,Greenfield,Indiana,No,461
0035b64d593ec23cb4b048d7c9908a45,Minneapolis,Minnesota,No,554
0035b8951e1b1e3e6bd199c39b626c8b,Denver,Colorado,No,802
0035c14b56e901c24a17cfa3724d62a4,Scotland,South Dakota,No,570
0035c45e3b14637fdab828bd6f2b67f2,Kenai,Alaska,No,996
0035ca36bfe5cd5353e0a07d6466bd97,Houston,Texas,No,770
0035cc35e5366b9d25a835c23ec1fa04,West Columbia,South Carolina,No,291
0035d970731819409777435ebb13f874,,other,No,
0035e73c5ad0358e1d063bf5992067ec,Mitchell,South Dakota,No,573
0035f392ed6fba9a384f602d7eb7a7c5,Forest Hills,New York,No,113
0035f697432646250727c33ae6f28e40,,Washington,No,
0035fc7308d0fbbd447a89ed8f1394ab,Elgin,South Carolina,No,290
003603fd3bcae1d9eb749fb327a9278b,Piedmont,South Carolina,No,296
00360be832a63ee5cacda5f97c0ad324,Seattle,Washington,No,981
00360ef8727597e77e0f321c6aaca28d,Saint Petersburg,Mississippi,Yes,337
003612558338eb624ad3be3062802d37,Tarzana,California,No,913
003614379ea01903092802421656dd47,Avondale Estates,Georgia,No,300
003629d2158cc259c283f37e8df7541e,Indianapolis,Indiana,No,462
00362dfdd150ff2be89a7a70d84c3c98,Marietta,Georgia,No,300
00363173a888d8298fa226f562665b47,Brooklyn,New York,No,112
0036321081f46caf01ad73f9aeddb20b,San Leandro,California,No,945
003634f9c91e2e548f45edb49bf0dec2,,other,Yes,
0036379d09ae123a132e5fc20b6dc395,Merrimack,New Hampshire,No,030
0036448e416b71ab040182c428958b6f,Houston,Texas,No,770
0036463a5d0260efaff0a01dd9401fa4,Jarrell,Texas,No,765
00367d6c461a2784a040297041b23f48,Cleveland,Ohio,No,441
00369a7d94a1d20520c5251b6af96ae7,Linden,New Jersey,No,070
00369f6ddb10d3450dd81a8e036a02d9,,other,No,
0036a72f1cfe19c05a91c7e5a3024527,Kansas City,Missouri,No,641
0036a83ee3a6e5e2a4362944f497682f,Laconia,New Hampshire,No,032
0036b7b892d0679812f9e35618b8dd59,Marshall,Texas,No,756
0036bade5b59aaf99c8294a39d103fdb,,other,Yes,
0036bc2b957e063bda3e328a95f5acae,Solon,Iowa,No,523
0036c416bfa8d36146658c63acf4f587,Chicago,Illinois,No,606
0036c4955bfeaab8dc1bd5c868d6866d,Newbury Park,California,No,913
0036d02eed0f149696c362bc1bd6e156,Berkeley,California,No,947
0036d185e4be42c79be0e86578f6b4f4,Westminster,Colorado,No,800
0036dce6c52a801a57b77fc9c11e05b3,Portland,Oregon,No,972
0036dfe4173a7bde08e928485bc3b89b,Brooklyn,New York,No,112
0036e732d56fe8e37c359f010be37382,Los Angeles,California,No,900
0036ead3d04cca86ca1474a21dd0c23a,Blacksburg,Virginia,No,240
0036eb1daec1f5857695c445b81a35c6,San Anselmo,California,No,949
0036ec4519550c901db6c87755fd1edc,The Colony,Texas,No,750
0036f0cecf5cb5074d551df46d33f15f,Mabank,Texas,No,751
0036f382ac7f1c04c72fe6360d9f978a,Whitehall,Pennsylvania,No,180
0036fedc78817b2d00ac27a87332aa52,San Francisco,California,No,941
003702d086d6da2213cbfdc249b387fa,Chicago,Illinois,No,606
00370ce04bcdeb87df0321ae08c1c247,,other,No,
00371785e091b3c1022fea070a613f1d,Evanston,Illinois,No,602
003720045b877a7293e80398bd1aecb7,Moore,South Carolina,No,293
00372cbf68a1dca6b7505059dfe0a5e4,Philadelphia,Pennsylvania,No,191
003730a537855484120c88d26a2befee,Rye,New York,No,105
00373dccc5b15c5af2e886e35d77e39e,Issue,Maryland,No,206
003741c35a3b2ddb001e0663930c9ede,Hartsdale,New York,No,105
00375267cf0cac4e6b8c5c587e6a925b,South Gate,California,No,902
003757ef2584776a4fbd2402cdc4df44,Charlotte,North Carolina,No,282
0037586129d66579de83935af2e10b26,,New Jersey,No,
003758fb7af85a0a05e08de01cb2c6a8,,other,No,
003763bf37aa8dcc7a2f61f54e876541,,Indiana,No,
003765ee38376d781144d456ff901710,Villa Park,Illinois,No,601
003770527eeb5ba040be2cb9bed75bdd,Santa Ana,California,No,927
003776997c70fc988511634b5f35c06f,Bismarck,North Dakota,No,585
00377d511ce556b923ce0a10df2fb6a3,Milwaukee,Wisconsin,No,532
00378275af8c7802038c5302971e2141,Raleigh,North Carolina,No,276
0037936abfe30fe5331338f4aa59ff58,Louisville,Kentucky,No,402
0037940c3a770a1bd95230fef3b70565,Jenkintown,Pennsylvania,No,190
003795238a71ff6510572def88cf6c75,Owings,Maryland,No,207
00379d34e8c84e6e94be10ed54f7e258,,other,Yes,
00379df67f237c3d2ae12774ed7ee0e3,Dundas,Minnesota,No,550
0037a04d80d23b9a1d2c128e5abfec81,Redding,California,No,960
0037abaf30da1178f5ae31ecde460a33,Brooklyn,New York,No,112
0037b490f25a7f49721cd442f918a478,Matawan,other,No,077
0037b7d23be92299908c1dc9efa95781,Miami,Florida,No,331
0037be30c0793324d848779f7b08749d,Elk Rapids,Michigan,No,496
0037bf51cc7006ba7ec1d49a678ee5b9,Broken Arrow,Oklahoma,No,740
0037c2025ffff1e952d93f3e3250b0e9,Brooklyn,New York,No,112
0037c230b0a00c39f063b87defd4b129,Canton,Georgia,No,301
0037c323b6e0dd3085faedfdc7c92c2f,Plano,Texas,No,750
0037c39aec2317d38ebc327955720d12,Cumming,Georgia,No,300
0037c7f7df85aa910e372c7be7bb7134,Durham,other,Yes,277
0037cf7bb047a39c155a8722ad19a67f,,other,No,
0037d7f7b0921903add38b7cc7626c2a,Nashville,Tennessee,No,372
0037db88dc94749b92165f084ed56379,Dublin,Ohio,No,430
0037e12771f4c5d6bd3751fcf4bdd1d8,Charlotte,North Carolina,No,282
0037e8f3418c5d782d76cfc757a6889c,Kissimmee,Florida,Yes,347
0037f24e47d344fda07a8ace7653d80b,Indianapolis,Indiana,No,462
0037f6ba66fa073c41453315b7a17c05,Denham Springs,Louisiana,No,707
0037fa54cdd76ca075f45fdce9b6fa3d,Lincolnton,North Carolina,No,280
0037fa8000b542d8b28c656981f88e54,Kansas City,Missouri,Yes,641
0037fea979fa9597541819ef8e057309,Simpsonville,South Carolina,No,296
0038045bef6e4294d1af72acbe58c3e5,Cuba,Missouri,No,654
0038096e125c387aadf865764375731e,Pearl River,Louisiana,No,704
00380d20a63b7cfc58b9168f385dd5e0,Menifee,California,No,925
00380d6260a1652dd68111fd9b0e07ed,North Reading,Massachusetts,No,018
0038101b7cbd4a62854f5f690d3c7d26,Simi Valley,California,No,930
00382e571ad0475f47bd2fd43ec87de0,Riverside,Illinois,No,605
00383fcc26ee30a3988eba278e49c182,Worcester,Massachusetts,No,016
003854ff221fd298b2a61a43b1f06b97,Sun City,California,No,925
00386688819e129e35fdbafa11ac10df,Gales Ferry,Connecticut,Yes,063
0038694291e92e027c9a2dc74180ef60,Zephyrhills,Florida,No,335
00388014c7c82426b091a73f77f04485,Petersburg,Illinois,No,626
003882b555274d47cace9dc557e9020b,South Ozone Park,New York,No,114
00388beea34b7b00fe1ca388f4c9b793,Salisbury,North Carolina,No,281
00388d9009338ddb195f2de923df19c5,Naples,Florida,No,341
0038a22c0d8edf0e5e66874faf64b63e,Lexington,Massachusetts,No,024
0038a2818f84698800ccbb7c35a1516b,Warner Robins,Georgia,No,310
0038a4c463e0d485fb85446959285dbb,Grand Junction,Colorado,No,815
0038a773f14fdb988d4b7bf616c50073,Pittsburgh,Pennsylvania,No,152
0038b61090b753c2eb364859b4e22c53,Sebago,Maine,No,040
0038b9d93354fa50a62a1611765c2636,Fresno,California,No,937
0038bd8fc0f17af92a8cd1389f6af8a5,Sacramento,California,No,958
0038c894e5e43ce6393cd53dd71da1eb,Hatboro,Pennsylvania,No,190
0038da1c74f2f53720854fe339a6d56f,Saint Augustine,Florida,No,320
0038dc69de349306acb40d075c91779e,Pascagoula,Mississippi,No,395
0038e0fbc3330dc06b31f77228c55142,Marietta,Georgia,No,300
0038e474055c90108155a2d6ffd6feba,West Sacramento,California,No,956
0038e4afdae26bb5aecf8797432eee39,Keller,Texas,No,762
0038e61d49b240c6913d9ad6adce3c5f,Madison,Florida,No,323
0038ee283c8dcc378853fd6e721db168,Denver,Colorado,No,802
0038f42908480302351a19732fb1405a,Germantown,Tennessee,No,381
0038f96e8c90687612ef015c4ddcdd50,Pisgah Forest,North Carolina,No,287
003902aad609e5817ccb826d8c463db2,Boynton Beach,Florida,No,334
00390c6a784548c35a0f47beaee3393d,Milwaukee,Wisconsin,No,532
00390ea3096d2a3cd2c0e43b520fd566,Tempe,other,No,852
00390f2a57e2b09fee88ce5ee8372357,Rogers,Arkansas,No,727
0039112cc05959416ab6890d739dc3bc,Westerville,Ohio,No,430
00392f55ed7825ddbc82fd9cda3fb5a5,Ogden,Utah,No,844
003939425c836680b6da4734a83554fc,Tuscumbia,Alabama,No,356
00393e12bc4f2eefa1a342a83559c2be,,other,No,
003940b7929cd8a1c3994c5f97b66f12,Crescent City,California,Yes,955
0039443ff3323b93877cbdfe9ccae743,Long Beach,California,No,908
003945200de128dee8ba5a9f8ef82cca,Bay City,Michigan,No,487
003945cf03cde29b798bc2616ca1b482,,Colorado,No,
003946015374e2fb4a15fc31d3b3d857,New York,New York,No,100
00394f14d497501a46beb540ccba466c,Falls Church,Virginia,No,220
003954ec96f981cb12b7a35883f3c58a,Greenwood,Indiana,No,461
00396278faa66084ddba08318615516a,Manchester,Connecticut,No,060
00396d3a2aa1c88794bcdab068af6646,Spring,Texas,No,773
00397cacd3f8b2e0fc8313cf1dda8ac7,Washington,Virginia,No,200
00397d8a50eb06e739338fe6f59001dc,Anchorage,Alaska,No,995
0039882c93add48a26d9a07c59a5d570,San Diego,California,No,921
003994d1904e6ca4290900797bc138c5,Sherwood,Oregon,No,971
0039a197f90b649dde6f51288d32c77a,Goffstown,New Hampshire,No,030
0039af6cbe11b9e55d25b087b600d496,San Francisco,California,No,941
0039b929483ef38e5d9ee3b845c7d3dd,Bayville,New Jersey,No,087
0039b9bfaf15ad52e19ecfc6c3915014,University Place,Washington,No,984
0039babdacca3c89502fa0f5e074bbfe,Dedham,Massachusetts,Yes,020
0039c15e3bb79488b0c542406a08290d,Kingman,Indiana,Yes,479
0039c29ea1f5694eaa41356c12789059,Clermont,Florida,No,347
0039d5644ac37c2e1d6d8ce4d4d65934,Norwalk,Connecticut,No,068
0039d84c3dae348aa76e3ab4460e0755,Lozano,Texas,No,785
0039dd0f5eb586d0e40264e6f650f58f,Miami,Florida,No,331
0039e2a16eba0e8c425de160f44b4dfc,Gretna,Louisiana,No,700
0039e353f9179a87e9c8fa6dc3060d60,,Nevada,Yes,890
0039ea592eb8324cdbfec7b755e8fe47,San Jose,California,No,951
0039eb3f3758e0040fff55f53e49c235,Valencia,California,No,913
0039ed748899f9e7edf4ca3bf8c45fc3,,Virginia,No,
0039f0b574911b284e446b053afe3d3a,White Plains,New York,No,106
0039f9f8f53724d0469a808069fca9e4,El Cajon,California,No,920
0039fccf71d907ae8517271148637c42,Hoschton,Georgia,No,305
003a01b9798c4e6ded13d5b0d0ffb037,Bloomington,Illinois,Yes,617
003a04f4520a19ee82555457585e95a4,Broomfield,Colorado,No,800
003a0852db00acadd94bf6a527dfe295,Whitehouse Station,New Jersey,No,088
003a17b0d2818a95af4b5dbf51fb0cbe,,other,No,
003a1fcb010c0d553f498921bb16e4d9,Pottstown,Pennsylvania,No,194
003a1fff13eebfb94d6569d2c9c7ae3f,Berea,Kentucky,No,404
003a2895b09d5d1f5b4eb65ea98ef249,Galveston,Texas,Yes,775
003a2a272b2a6e7f6f3ea17c1187458d,Chicago,Illinois,No,606
003a423a2f61b0bb4875ef0ec46979f0,Ocean Springs,Mississippi,No,395
003a4588246ad7bb99081d1a116db58b,Worcester,Massachusetts,Yes,016
003a4e7151035d313a6778de13a2f326,Philadelphia,Pennsylvania,No,191
003a5a9b77603abb9b380c6ebc8b4517,American Canyon,California,No,945
003a5b01f8afec4c422dffc388005645,Longmont,Colorado,Yes,805
003a680ef663e4e4435258571468dcbb,Woodbridge,New Jersey,No,070
003a6ef1f47a6cf3c37e8f17ddc6c90b,Bothell,Washington,No,980
003a7d9ca6c092ce418afa0424438b09,Heyworth,Illinois,No,617
003a8bd90420c45ee34c5877b6eb9256,Valley Village,California,No,916
003aa081fef551a04783085ad44e711e,Denver,Colorado,No,802
003aa3a75537a60ece7eb2f8223f4e43,Hermitage,Tennessee,No,370
003aabed038e241bf353752a94b99635,Anderson,South Carolina,No,296
003aaf85ecad07e1fa9415b184c32f0f,Honokaa,Hawaii,No,967
003ab4175b9e58d9699221c5eb9e0fa1,New Berlin,Wisconsin,No,531
003ac46d7aa451be243458862f9a5ee4,Brick,New Jersey,No,087
003ac6a3b9b9e11ccb314b994c2a8ab4,Collierville,Tennessee,No,380
003adac8aceb011091369426b7f543b5,Eaton,Ohio,No,453
003ae3e72b7976efcdf01c501bff8983,Bossier City,Louisiana,Yes,711
003b0ac962c8a32e0cc09d5d4c180a46,Long Beach,New York,No,115
003b17b74cf5e8c30f4ab9ff78ff6a96,North Little Rock,Arkansas,Yes,721
003b37863290e604bc47a9947de6ed23,Murrieta,California,No,925
003b3fa9012728ac2e038fb86a1ad98a,Henderson,Nevada,No,890
003b440f88415ab98291436b17ba9355,Oshkosh,Wisconsin,No,549
003b46d169a3e303e6327b42aa426c98,Oakland,California,No,946
003b54d4faa837e82fc134485bd20bf8,,other,Yes,
003b5a71ba7684194177ff70ab6034e3,Jacksonville,Florida,No,322
003b5e3679b4bcf5d4cf0d9ce5b887c2,Toledo,Ohio,No,436
003b6c5be77961aa6380c2b5f59b5a1e,Sussex,New Jersey,No,074
003b70eb6eca2dd4b083c60e89a2197f,Las Vegas,Nevada,No,891
003b7e5b5d39a81467a7ba2d8a8acffa,Simpsonville,South Carolina,No,296
003b7e5bb9a11f2cb6c14fcc0d1ed23c,Lowell,Massachusetts,No,018
003b80b8d5fd89ea5f16526f7c466b8c,League City,Texas,No,775
003b81cf7e02d63ab985557a1ef20c32,Daly City,California,No,940
003b83c2b8ed9af91daf45313e3cfaea,Kissimmee,Florida,No,347
003b8491e6dbb0ddc7261ff22a81fe31,Humble,Texas,No,773
003b94bf5c7d43c210526a9ec73eb565,,California,No,
003ba0cd3ccea9fa81d65da5693b61b1,Mcdonough,Georgia,Yes,302
003ba46d1109483e92745de708b8125b,San Clemente,California,No,926
003bb0c43768fe40656375bc24fd05ec,Alamo,California,No,945
003bb9009a56db8305f9920261a445f9,West End,North Carolina,No,273
003bc08bacc56ece2e146956d21a60e3,Victorville,California,No,923
003bc80d450e1368bb70c4e382ba0db7,Staten Island,New York,No,103
003bcb350495dc3faca41238632892d4,Lake Worth,Florida,No,334
003bd6f59039d1657aac0e1f495cc229,Eureka,California,No,955
003bda20848d4ac3ef694230db4e23c6,Indianapolis,Indiana,No,462
003bf030805db0765dc54ef6afe9efcf,Susanville,California,No,961
003bfd4dee9c6aa0f968b872e82cffc9,Mesa,Arizona,No,852
003bff3b43528859ea1a5953c68a807e,Memphis,Tennessee,No,381
003c05fc7c24e532ba9a1682940ffbb2,Saint Louis,Missouri,Yes,631
003c06fe91c580fb1d6ba49134289f1f,Richmond Hill,Georgia,Yes,313
003c0799639dae7410fba51b10130e03,Wahiawa,other,No,967
003c0a412d384e709f1f7ebcea5e3d85,Sewanee,Tennessee,No,373
003c0daf7ab79931930bd74d98ed332c,Eugene,Oregon,No,974
003c13b2ff9c86596bf22dc636bfe039,San Antonio,Texas,No,782
003c21d087571386a7d6640f8a197713,Oklahoma City,Oklahoma,No,731
003c2555796cd72b48c26c6e195bc598,Philadelphia,Pennsylvania,No,191
003c263c4c696269cd9cf7af199f8605,Saint George,Utah,No,847
003c27a705995fc2c01f0efdb1d2480a,,other,No,
003c2c86051a80df4507d9885cd88e1f,Winston Salem,North Carolina,No,271
003c33127df2003d8601ae0db4d24ed0,Decatur,Illinois,No,625
003c33d978e9c3c3a116c440184e504e,Montgomery,Alabama,No,361
003c3a1c7ce95ffb117c01ac02144af4,Rancho Cucamonga,California,No,917
003c3e9d09a9ca4604b8c92d1ab066fa,Roswell,Georgia,No,300
003c3f628018408172d6e483cdab3ebd,Phoenix,other,No,850
003c43223bec03621ddb84bde17643b1,Odessa,Texas,No,797
003c5fc2cb692fd206e4ed29f8e5919f,Youngstown,Ohio,No,445
003c60a9e6dae4f872214b727bb27213,Warren,Michigan,No,480
003c6429753d45c9de37d75fb77bd0f2,Milpitas,California,No,950
003c663518607885cafbf2739fe15959,,other,Yes,
003c6cb8474391dd26a7bad5e92d249a,Old Chatham,New York,No,121
003c6fde7ea1efc2c4555bc73481345b,W Hartford,Colorado,Yes,061
003c77839d9640c34b9a513f2b96d2ba,,other,Yes,
003c7788ebf399c8eafd761ccb865262,Van Nuys,California,No,914
003c7b0227281ab9ec9da0f1a31ff25a,Round Rock,Texas,No,786
003c7c9433dd41e2c616b6e83a168e9a,Corpus Christi,Texas,No,784
003c7fc12bf5fad2fe20bccff5cad755,,other,No,
003c8d0bf278381dcdde49460751ad7f,Palm City,Florida,No,349
003c964592d53d6089d0d8b0d3ee4c0a,Anaheim,California,No,928
003c968d6d70962cfbd24fa502ba5596,Canton,Massachusetts,No,020
003ca1efbe7df055ec0e9a5fd6b2078f,Castle Rock,Washington,No,986
003ca46ef01115196007a033317ceae6,Plainview,New York,No,118
003ca534c5b06f37041ad314e954bcfa,Santa Cruz,California,No,950
003cad2484048eb28c4b5a36ca3aae7b,Tacoma,Washington,No,984
003cadce247022d835cea179a17bcec1,Sound Beach,New York,No,117
003cb4fa7aa34da03b55ae71c6ac8458,Buzzards Bay,Massachusetts,Yes,025
003cb7ee2f970b407b0087075b41b608,Millers Creek,North Carolina,No,286
003cbdefcc41b43c16edfacfeb48c2e8,Albuquerque,New Mexico,No,871
003cc0bf8a7a8544c5c6941bf936ff37,Saint Louis,Missouri,No,631
003cc10b50e89f84ca9ff0fbe182b558,Billings,Montana,No,591
003cc906ebc0936f6c53cf49c1c74b35,Boston,Massachusetts,No,021
003ce82461eb1e94a920de2c7ed72ceb,Ann Arbor,Michigan,No,481
003cebb5d19893a3a13241946d333b20,Bear,Delaware,Yes,197
003cf3a08392e3b5ee32a2ba88d59afa,Puyallup,Washington,No,983
003cf44e097481799d16170b8a57fffb,,Maryland,No,
003cf5aa7d41b44088d3838e9d1a4dba,Athens,Alabama,No,356
003cf9c97245f7b95171b2fc4dc8a9a4,Shady Valley,Tennessee,No,376
003cfa65fc944bb10afc64e052c2f829,Springfield,Virginia,No,221
003cfc26d3333944319810efd44f723d,Coxs Creek,Kentucky,No,400
003cfdd7ae1ad0fb48541af2d5ffae69,Riverdale,New Jersey,No,074
003d002a4f9f656ffaaaaa675960552f,Poughkeepsie,New York,No,126
003d0b925d9cfbeb14d59023470b7a02,Flint,Michigan,No,485
003d1987247672b41a05e7da84bd0540,Detroit,Michigan,No,482
